latitude,longitude
13.0625532,80.2448462
13.0622598,80.2446641
13.0622862,80.2433131
13.0624561,80.2446847
13.0595634,80.2445358
13.0596495,80.2436088
13.0630107,80.2411701
13.063095,80.2427653
13.0630745,80.2423601
13.0618481,80.2411149
13.0619146,80.24185
13.061641,80.2418611
13.0642029,80.235994
13.0655274,80.2354339
13.0635609,80.2372134
13.0636127,80.2382934
13.0638568,80.2412624
13.0639003,80.2417089
13.0641187,80.2435203
13.0679855,80.2361955
13.0693386,80.2368221
13.0714442,80.2357495
13.0693086,80.2360286
13.0708768,80.2361577
13.0681128,80.2350705
13.0673864,80.2355465
13.0693511,80.2378166
13.0666029,80.2377516
13.0684844,80.2377961
13.0684762,80.2367541
13.0676705,80.2377769
13.067007,80.2377601
13.0676865,80.2369095
13.0715268,80.2385001
13.067795,80.2408261
13.0559283,80.2476547
13.0556571,80.2457139
13.0595855,80.2456969
13.0558448,80.2457322
13.0549253,80.2456977
13.0539093,80.2454978
13.0533128,80.2454319
13.0531857,80.2439158
13.0527156,80.2439675
13.0537415,80.2438699
13.0540441,80.2438489
13.0547949,80.2438102
13.0534437,80.2420742
13.0534889,80.2438846
13.0537917,80.2454777
13.0536517,80.2474827
13.0535103,80.2454472
13.0544185,80.2456167
13.0545388,80.2475518
13.0544613,80.2462793
13.0557238,80.2462772
13.0550771,80.2475882
13.0550474,80.2469501
13.054985,80.2462712
13.0558234,80.2469793
13.0571764,80.2469313
13.05757,80.2469037
13.055715,80.2438888
13.0548055,80.243916
13.0569835,80.2439531
13.0569609,80.2434526
13.0570464,80.2444824
13.0568242,80.2446323
13.057751,80.2464127
13.0596933,80.2464378
13.0540709,80.2532575
13.0560033,80.2518792
13.0564653,80.2518765
13.0568923,80.2519777
13.0586454,80.2519677
13.059262,80.2519844
13.055556,80.2492529
13.0560438,80.2515236
13.0549412,80.2534106
13.0545955,80.2528603
13.0558892,80.2533913
13.0555249,80.2520937
13.0561942,80.2529295
13.0574075,80.2527378
13.0586747,80.25277
13.0546709,80.2540698
13.0551819,80.2537829
13.0562462,80.2532668
13.0563848,80.2514802
13.0565664,80.2528844
13.0574178,80.2519741
13.0577976,80.2519733
13.0582982,80.2519534
13.0586555,80.2524973
13.0572411,80.2563662
13.0570995,80.2551234
13.0568343,80.2534657
13.0587016,80.2481904
13.0589388,80.2498508
13.059028,80.251015
13.0595146,80.2445658
13.0595224,80.245258
13.0628364,80.2465831
13.0627957,80.2476733
13.0599793,80.2519645
13.0606696,80.2519528
13.0607332,80.2500509
13.0605682,80.249358
13.0597826,80.2478287
13.0599031,80.2531337
13.0605681,80.2544346
13.058857,80.2531401
13.0590021,80.2541968
13.0599724,80.2507448
13.0618538,80.2495347
13.0610318,80.2484562
13.0617864,80.2486596
13.0618522,80.2476365
13.0645291,80.2477468
13.0623405,80.2496946
13.0619892,80.2511622
13.0607447,80.2528231
13.0616043,80.2517631
13.0613442,80.2499529
13.0610719,80.2492512
13.0621673,80.2503514
13.0614005,80.250466
13.0609683,80.2513272
13.0615279,80.2512449
13.0663409,80.2478687
13.0649405,80.2523096
13.06558,80.2511047
13.06463,80.2505701
13.0658074,80.2500163
13.0651338,80.2519473
13.0677681,80.2438781
13.0676252,80.2430469
13.0663355,80.243467
13.0669064,80.2442993
13.0606344,80.2544454
13.062244,80.254442
13.0623117,80.2548761
13.061011,80.2549224
13.0610354,80.2544849
13.0611347,80.2551667
13.061121,80.2555331
13.0618942,80.2555585
13.0618927,80.2552209
13.0310357,80.2366315
13.0773492,80.2671289
13.0714882,80.2611302
13.0713707,80.2639883
13.0718866,80.2611516
13.0717901,80.2640414
13.070467,80.2648779
13.0690147,80.2639812
13.0705352,80.2639887
13.0705071,80.2643868
13.0711155,80.264519
13.0713862,80.2648239
13.071186,80.2639724
13.0709622,80.2649426
13.0710184,80.265212
13.0677779,80.2647072
13.0690658,80.265095
13.0677937,80.2639715
13.0677926,80.2651507
13.067885,80.2669902
13.0675567,80.267052
13.0692377,80.2660445
13.0683013,80.2669867
13.0681704,80.2670179
13.0689191,80.2660088
13.0690195,80.2642572
13.0677793,80.2642729
13.067283,80.2643088
13.06903,80.2655817
13.0697233,80.2648034
13.0697979,80.2639626
13.06993,80.2648251
13.0699609,80.2639597
13.0700916,80.2648425
13.0701596,80.2639614
13.0695447,80.264781
13.0695932,80.2639583
13.0693516,80.2647619
13.0693848,80.2639618
13.0694325,80.2647662
13.0695095,80.2639575
13.0692218,80.2647493
13.0692751,80.2639713
13.0721898,80.2646479
13.0733178,80.2657067
13.0714561,80.2658136
13.0709492,80.2657478
13.0716602,80.2660907
13.0720707,80.2671909
13.0708978,80.2660414
13.0708541,80.2664422
13.0708215,80.2668238
13.0708159,80.2671623
13.0709672,80.2679104
13.0701896,80.2681498
13.0697226,80.268159
13.0692292,80.2680948
13.0687906,80.2679077
13.0695208,80.2667769
13.0713547,80.2648595
13.0745711,80.2654268
13.0757376,80.2642916
13.0753859,80.2643285
13.0750717,80.2646729
13.0748444,80.2643494
13.0676416,80.258807
13.0683752,80.2608839
13.0677604,80.2608356
13.0677645,80.2600294
13.0675982,80.2598287
13.0672031,80.259278
13.0718533,80.262464
13.0709934,80.2624242
13.0714647,80.2624433
13.072142,80.2657942
13.0687073,80.2669727
13.0668454,80.2674421
13.0753952,80.2573936
13.0754422,80.2562415
13.0758511,80.255122
13.0758599,80.2547892
13.0759956,80.2535844
13.076534,80.2534442
13.0758754,80.2535733
13.0748382,80.2548936
13.0753133,80.2561655
13.075373,80.2548557
13.076519,80.2544501
13.076449,80.2551327
13.0764464,80.2556634
13.0767433,80.2551609
13.0767969,80.2565329
13.0758938,80.2576529
13.0768416,80.2554847
13.0742118,80.2572539
13.074251,80.2549569
13.0731995,80.253392
13.0730706,80.254311
13.0719667,80.2657865
13.0403986,80.2490709
13.0399954,80.2490198
13.0412119,80.2498369
13.0066045,80.2436375
13.0067658,80.2403023
13.0066442,80.24615
13.0066507,80.2427147
13.0073267,80.2380038
13.0241323,80.2426925
13.0239337,80.2411929
13.0231288,80.2400773
13.0192192,80.23907
13.0257396,80.2425067
13.0252745,80.2409789
13.0255498,80.2428685
13.0238585,80.2429463
13.0235895,80.2409682
13.0230075,80.2403781
13.0233625,80.2427758
13.0231276,80.2410666
13.0225424,80.2411667
13.0199751,80.2403067
13.0225447,80.2425111
13.0226518,80.241839
13.0206753,80.2411869
13.0237203,80.2397794
13.0229241,80.2400512
13.0230833,80.2395347
13.0221517,80.2389333
13.0196788,80.2385412
13.0200279,80.2380561
13.0196514,80.2457205
13.0210661,80.2420211
13.0209036,80.2452558
13.020356,80.2429187
13.0198689,80.2427389
13.0202228,80.2428493
13.0204397,80.2418024
13.0204513,80.2457081
13.0200487,80.2456652
13.0199799,80.2452478
13.0199831,80.2442551
13.0200224,80.2450083
13.020481,80.2452596
13.0213497,80.2452263
13.0195743,80.2458412
13.0184372,80.244839
13.0184324,80.2441004
13.0183734,80.243435
13.0181955,80.2427501
13.0177277,80.2418907
13.0171028,80.2425751
13.0168484,80.2431382
13.0163242,80.2440597
13.016047,80.2445825
13.0157395,80.246425
13.0152894,80.2480322
13.0179902,80.2433871
13.0177634,80.2445661
13.0174879,80.2445168
13.0174747,80.2432911
13.0173418,80.2440335
13.01879,80.2471295
13.0175542,80.2475497
13.016922,80.2471917
13.014354,80.2459987
13.0163663,80.2475729
13.0166505,80.2470391
13.0143014,80.2479261
13.014359,80.2474642
13.0143921,80.2468489
13.0141898,80.2452039
13.0140582,80.2447023
13.0155072,80.2445147
13.0148923,80.2445282
13.0155534,80.2469055
13.0171421,80.246724
13.017584,80.2458207
13.0161467,80.2461832
13.0173606,80.2462949
13.0164713,80.2458203
13.0167188,80.2454027
13.0176771,80.245869
13.018111,80.2449002
13.0173766,80.2457174
13.0177723,80.2448259
13.0170329,80.2455473
13.0181007,80.2381503
13.0185747,80.2386469
13.0189923,80.2467727
13.0181039,80.2466559
13.0165153,80.2437778
13.016058,80.2435864
13.0115724,80.2451003
13.010117,80.2478134
13.0135946,80.2479753
13.0111919,80.2478997
13.011512,80.2461224
13.0143197,80.2459261
13.0134008,80.2460108
13.0128969,80.2460584
13.0123455,80.2461073
13.0120806,80.2470979
13.0125999,80.2269708
13.0126018,80.2276171
13.013691,80.2311805
13.0144028,80.2313303
13.0150642,80.2281345
13.0129333,80.2310333
13.0135772,80.227822
13.0143671,80.227988
13.0158059,80.227861
13.0122938,80.2292042
13.0132614,80.2293969
13.0140653,80.229557
13.0147449,80.2296924
13.013537,80.2325741
13.0145339,80.2327209
13.0141959,80.2326646
13.0130945,80.2325419
13.0128245,80.2325251
13.012399,80.2324761
13.0130746,80.2310571
13.0133111,80.2311093
13.0138917,80.2326209
13.0139785,80.2312338
13.0150805,80.2315431
13.0151778,80.2310352
13.0126344,80.2309731
13.0167231,80.2280019
13.0171446,80.22721
13.0170699,80.2268203
13.0160587,80.2256714
13.0156831,80.2257738
13.0157988,80.2261587
13.0148912,80.2267941
13.0144246,80.2262127
13.0157188,80.228272
13.0196572,80.2292201
13.0192934,80.2290627
13.0194656,80.229138
13.019066,80.2302233
13.0188622,80.2301376
13.018372,80.2299381
13.0197782,80.2288908
13.0194147,80.2287455
13.0198913,80.228572
13.0195393,80.2284215
13.0193272,80.2340714
13.0207675,80.2300461
13.0199887,80.2297596
13.0206104,80.2305241
13.0266853,80.2330185
13.0256253,80.232792
13.0268569,80.228708
13.0261592,80.229489
13.0301873,80.2307861
13.0304445,80.2320988
13.0277671,80.2322579
13.0305697,80.2326583
13.0303316,80.2315693
13.0276829,80.231775
13.0277647,80.2338244
13.0286673,80.2340048
13.0298542,80.234073
13.0308725,80.2340976
13.0282365,80.2339412
13.0285206,80.2337403
13.0283981,80.2334752
13.0282697,80.2328018
13.027603,80.2328611
13.0287691,80.2346268
13.0293344,80.234045
13.0289255,80.2344612
13.0305358,80.2340895
13.0302479,80.2326855
13.0299213,80.2327063
13.0301603,80.2340804
13.0305769,80.2361431
13.0304679,80.2355628
13.0291432,80.2342425
13.0300786,80.2352058
13.0295944,80.2327303
13.0311669,80.2355918
13.0308432,80.2356488
13.0305149,80.2357216
13.0287122,80.2346943
13.0311257,80.2371813
13.033962,80.2414446
13.0336169,80.2416606
13.033065,80.2408562
13.0325895,80.2341074
13.0325947,80.2330132
13.0641519,80.283516
13.0678099,80.2843359
13.0724865,80.2854858
13.0579707,80.2788527
13.06422,80.2806289
12.9290109,80.2312941
12.9146658,80.2293533
12.9009094,80.2278862
12.8998017,80.2354093
12.9123854,80.1952693
12.9864957,80.1882386
13.1921921,80.2696526
13.2036285,80.2699198
13.2081188,80.2706938
13.2204878,80.2729871
13.1584787,80.2036509
13.1560197,80.2050804
13.1253451,80.2463861
13.1200153,80.2550288
13.1183652,80.2594434
13.1180348,80.2614446
13.1431548,80.205013
13.1416064,80.2058024
13.1383664,80.2069987
13.1325813,80.2120762
13.1308297,80.212679
13.1304132,80.2133004
13.1302667,80.2139462
13.1289272,80.2156172
13.1220699,80.2236992
13.1185313,80.2259994
13.1160817,80.2316871
13.109721,80.2418102
13.1026433,80.24043
13.1012305,80.2433354
13.0913878,80.2530383
13.10494,80.2534095
13.1067324,80.2481426
13.1072565,80.246798
13.1082259,80.2478531
13.1079033,80.2370901
13.1104781,80.2435412
13.113119,80.2436253
13.1157621,80.2442373
13.1205489,80.2451313
13.1439001,80.2965635
13.1525197,80.3002373
13.1632675,80.3034863
13.1851403,80.3090586
13.1753236,80.286743
13.1857674,80.3031251
13.2133034,80.3191996
13.2146101,80.3203102
13.2170486,80.3201908
13.2273725,80.3264789
13.2050961,80.3211815
13.2030268,80.3177127
13.1872351,80.3163192
13.1653102,80.3072866
13.1177239,80.2285248
13.1133749,80.2273029
13.1097792,80.2263844
13.1099093,80.2255291
13.1098057,80.2255062
13.1109273,80.2200472
13.1112027,80.2180187
13.1121364,80.2136003
13.1130189,80.2132285
13.1133796,80.2120621
13.1168677,80.2110985
13.1179625,80.2112353
13.120354,80.2122833
13.1239092,80.2121874
13.1260513,80.2193333
13.1252161,80.2166439
13.1242699,80.216449
13.1220828,80.2084539
13.1188539,80.2082509
13.1187828,80.2065405
13.1186152,80.2034155
13.1187251,80.2027272
13.1168216,80.2016361
13.1124397,80.2069198
13.1178123,80.2064151
13.1075932,80.2060238
13.1049064,80.2041766
13.109129,80.2049019
13.1104115,80.2044564
13.1058987,80.2007585
13.1043134,80.2007835
13.1034779,80.2008647
13.1088025,80.2043663
13.1092016,80.1993439
13.1042507,80.1992221
13.1032602,80.1992517
13.0871073,80.1984533
13.0878193,80.1896559
13.0880551,80.1822288
13.0881446,80.177271
13.0887777,80.1696061
13.1014077,80.1620068
13.0997695,80.170132
13.1027979,80.1864487
13.1078525,80.186602
13.1079369,80.1863253
13.1084535,80.1802735
13.1094113,80.1690944
13.1093558,80.1675944
13.1092769,80.1669921
13.1094382,80.1664599
13.1096537,80.1660231
13.111266,80.1571021
13.1140041,80.1552924
13.1091596,80.1522306
13.1044196,80.1535224
13.1017498,80.1932049
13.0971558,80.19324
13.090627,80.1930083
13.0830276,80.1919955
13.0819241,80.1916779
13.0797455,80.189761
13.0781516,80.1887625
13.0757129,80.1884299
13.0742909,80.1890749
13.0669117,80.1857152
13.0686737,80.1860358
13.0728256,80.1857757
13.0782364,80.1856031
13.0784461,80.1871203
13.0794018,80.1877944
13.0798507,80.1878756
13.0814308,80.1879443
13.0853256,80.1874916
13.0877739,80.1880767
13.087129,80.1880498
13.0854408,80.1881903
13.0806082,80.1802955
13.0819585,80.1761383
13.0837302,80.1749938
13.0849234,80.1747146
13.0863337,80.1746219
13.0867662,80.1769483
13.091254,80.1770781
13.0943345,80.1765288
13.0883084,80.1748118
13.0944726,80.1751384
13.0981286,80.1753305
13.0915418,80.1697124
13.0827407,80.1707278
13.0836473,80.1737696
13.0804976,80.1611302
13.0803003,80.1601998
13.1076305,80.1522447
13.1034509,80.150256
13.0976073,80.1467919
13.0976007,80.1423119
13.1005734,80.1427542
13.091207,80.1749638
13.0954498,80.1468137
13.0944154,80.1467502
13.092734,80.1464284
13.0912294,80.1463665
13.0897925,80.1463593
13.100905,80.1507751
13.0955411,80.1526464
13.0660369,80.1665041
13.0667427,80.1694511
13.0676417,80.1731873
13.0726226,80.1751081
13.0753481,80.17334
13.0756324,80.1719152
13.0788019,80.1709244
13.0806047,80.1704025
13.0824788,80.1698315
13.0832818,80.1590413
13.0892244,80.160881
13.0924155,80.1599401
13.0949727,80.1567603
13.0958222,80.1491443
13.1133093,80.1490963
13.1151729,80.1478934
13.1198687,80.1498382
13.1215972,80.1485956
13.1185829,80.1574137
13.1181301,80.1593478
13.1172578,80.1609174
13.1168342,80.1622025
13.1178731,80.1693156
13.1053699,80.1740609
13.1041541,80.1739399
13.1144713,80.1664371
13.1090591,80.1739572
13.1155178,80.1726835
13.117077,80.1710748
13.1207236,80.1683608
13.1218746,80.1673092
13.1225273,80.1598603
13.1223681,80.1598711
13.1222988,80.1591481
13.1215411,80.1585723
13.120073,80.157942
13.1166968,80.1557717
13.1161261,80.1553925
13.1155523,80.1544475
13.1161534,80.1541597
13.1179476,80.1495675
13.1184826,80.148349
13.1181502,80.1472146
13.1180773,80.1467108
13.1184967,80.1450411
13.1260997,80.1590235
13.126537,80.1588954
13.1218836,80.1485657
13.1222938,80.1485827
13.1249943,80.1525153
13.1271027,80.1537572
13.13221,80.1728937
13.1402482,80.1800503
13.1406412,80.1806789
13.1435523,80.1876861
13.143796,80.1879439
13.1444305,80.188326
13.1408103,80.1811843
13.1441275,80.1892547
13.1429294,80.1910852
13.1429125,80.1919167
13.1420623,80.194452
13.1922375,80.2676978
13.1916777,80.2575955
13.1917501,80.2549071
13.191078,80.2517664
13.1904881,80.2459511
13.1912275,80.2384653
13.0227972,80.1463432
13.0222601,80.1519497
13.0214453,80.1558073
13.020997,80.1563422
13.0205669,80.1582432
13.0205378,80.1591012
13.0206937,80.1596618
13.0208059,80.1661057
13.0193751,80.1660688
13.0185168,80.1704645
13.0172018,80.1753737
13.0161055,80.1788616
13.0152314,80.1816077
13.0175831,80.1879433
13.0213429,80.1832773
13.0245122,80.1830853
13.0261507,80.1831132
13.0280147,80.1833598
13.02973,80.1836326
13.0306928,80.1837684
13.0317727,80.1838181
13.034045,80.1837984
13.0361896,80.1838609
13.0374838,80.1839472
13.0389328,80.1826196
13.0388687,80.1820699
13.040988,80.1814635
13.0315002,80.1913259
13.0316065,80.1877775
13.0317949,80.1847906
13.0317573,80.1819228
13.0334068,80.1738966
13.0335163,80.173004
13.0340173,80.1726435
13.0342074,80.1722659
13.0344772,80.1710985
13.0350541,80.1696051
13.0355691,80.1686839
13.037274,80.1648133
13.0367087,80.1645096
13.0355065,80.1641742
13.0343036,80.1640053
13.0334599,80.1639063
13.034307,80.1599293
13.0344455,80.1599948
13.0368138,80.1548303
13.0367512,80.1535132
13.0357119,80.1627346
13.0352557,80.1616531
13.0399821,80.1631992
13.0421485,80.1635647
13.0426901,80.1637555
13.0449377,80.1648243
13.0467689,80.1650818
13.0479646,80.1653221
13.0491019,80.1660149
13.0702507,80.1823567
13.0742064,80.1812178
13.0746582,80.1813662
13.0757638,80.1815413
13.0794118,80.1805199
13.0818161,80.1800739
13.0847155,80.1796377
13.0853038,80.1795876
13.0881121,80.1795234
13.0874236,80.1918431
13.0799755,80.1888562
13.0794314,80.1895169
13.0931371,80.1930976
13.0466704,80.1926044
13.0490302,80.1921449
13.0476456,80.192569
13.0541657,80.2288701
13.054062,80.2279404
13.0622162,80.2302848
13.0604977,80.2302239
13.0541782,80.230712
13.0523468,80.2275541
13.0467058,80.226224
13.0435649,80.2253412
13.0421956,80.2249482
13.0409041,80.2245146
13.0393009,80.223696
13.0371304,80.2226846
13.0356758,80.2249434
13.0416684,80.2271337
13.0442799,80.2122478
13.0429082,80.2220416
13.0433032,80.2181081
13.0437362,80.2174054
13.0445592,80.2147868
13.0386547,80.2260931
13.0385555,80.2259766
13.0387274,80.2254242
13.0390732,80.2249725
13.0393712,80.2232105
13.0396774,80.2213348
13.0351348,80.2208454
13.0350133,80.2219951
13.0349284,80.2223651
13.0438785,80.2292176
13.0479468,80.2299558
13.0502045,80.2300139
13.0478996,80.2215145
13.0481766,80.2192443
13.0450678,80.2183273
13.0454295,80.218471
13.0522605,80.2200793
13.0415669,80.2159372
13.0419502,80.2149029
13.0408551,80.2165087
13.0403449,80.216683
13.0395214,80.2166807
13.0373228,80.2163843
13.0342925,80.2161262
13.0313339,80.2158956
13.0315708,80.2183804
13.0323045,80.2184778
13.0322087,80.2200554
13.0320134,80.2214631
13.0347191,80.2246533
13.0319827,80.2247005
13.0319297,80.2249637
13.0316028,80.2251335
13.0312221,80.2250571
13.0348545,80.2237841
13.035264,80.2238234
13.0364547,80.2239781
13.0367326,80.2231141
13.0373983,80.2208569
13.0362179,80.2162822
13.0359889,80.2188628
13.0358964,80.220542
13.0391015,80.2212141
13.0583376,80.2261735
13.0587124,80.2260375
13.060883,80.2262849
13.0622132,80.2265523
13.0659555,80.2269326
13.066272,80.2254564
13.0671224,80.2230266
13.0697553,80.2245422
13.0685841,80.2235381
13.0638491,80.2222223
13.0628336,80.222129
13.0614588,80.2217319
13.0602523,80.2213435
13.0752497,80.2160144
13.0687767,80.2144031
13.0627195,80.2144613
13.0637559,80.2115475
13.0594477,80.2198531
13.0594518,80.2195571
13.0585569,80.2151956
13.0588383,80.211426
13.0528275,80.2166142
13.0544941,80.2162984
13.0575616,80.2160349
13.0585198,80.2160131
13.0597127,80.2229424
13.0614535,80.2236937
13.0597902,80.2225645
13.0582944,80.2222599
13.0559689,80.2211902
13.0548662,80.2203882
13.0522978,80.2202337
13.0401318,80.2178805
13.0396092,80.2213205
13.0400128,80.2192873
13.0398881,80.2192704
13.0316607,80.2202085
13.0301917,80.2202222
13.0353837,80.2208553
13.0334099,80.2198522
13.0341212,80.2176165
13.0326406,80.2184409
13.0339176,80.2191967
13.0337426,80.2206448
13.0314127,80.2169694
13.0244168,80.2228894
13.0220936,80.2230494
13.0222965,80.2195386
13.031546,80.2215074
13.0301958,80.2216382
13.0298455,80.2217759
13.0284006,80.2166978
13.0241154,80.21279
13.0314086,80.1913801
13.0305246,80.1933168
13.0310041,80.1968922
13.0313279,80.1987481
13.0313618,80.202064
13.032999,80.2030217
13.0345852,80.2035656
13.0359372,80.2041198
13.0287183,80.2144515
13.0284434,80.2161268
13.0322,80.2007193
13.0427134,80.1930625
13.0426356,80.1923922
13.0397699,80.1920417
13.0398032,80.1914943
13.0380115,80.1912111
13.0362939,80.1915563
13.0359024,80.1918591
13.0350076,80.1917814
13.0295261,80.1912678
13.0287863,80.1911779
13.0265313,80.1911015
13.0288124,80.1835291
13.0284575,80.1877397
13.0280053,80.1912087
13.0212976,80.1833486
13.0193189,80.1808702
13.016518,80.1773783
13.0126693,80.1675784
13.0124881,80.1663455
13.0116459,80.1656688
13.0436489,80.1985766
13.0432336,80.206452
13.0441994,80.2081615
13.0441048,80.2093097
13.0470424,80.2121445
13.0434147,80.2092211
13.0459203,80.2093662
13.0468755,80.2095143
13.0472146,80.2144691
13.0435923,80.2148281
13.0462036,80.2145684
13.0476114,80.2144427
13.0496322,80.2146425
13.0475759,80.2174475
13.0489104,80.2175372
13.0487985,80.2194062
13.0508567,80.2272452
13.0516572,80.2237478
13.0388787,80.2165956
13.0382879,80.2210435
13.0394579,80.2263706
13.0412195,80.2285242
13.0431806,80.2290754
13.0342344,80.2167595
13.0412961,80.2237465
13.0419282,80.2218068
13.0383576,80.2268889
13.0328915,80.216025
13.0343636,80.2207643
13.0344724,80.2192864
13.0354168,80.2187978
13.037098,80.2190198
13.0385578,80.2192159
13.0374701,80.2164013
13.0369284,80.2207584
13.036608,80.2222934
13.0417555,80.2217706
13.0423431,80.2219064
13.0425356,80.218076
13.0383743,80.2110835
13.0426539,80.210856
13.0442005,80.2107732
13.0533232,80.2040639
13.0574341,80.2040723
13.0568483,80.2013681
13.0567864,80.2004326
13.0568316,80.197052
13.0501266,80.1962704
13.0520159,80.1969842
13.0538409,80.1969909
13.0486606,80.1957554
13.0475202,80.1958773
13.0535513,80.1996559
13.0417457,80.1757158
13.0429987,80.1758453
13.0464563,80.1766036
13.0482158,80.177477
13.0502779,80.1775844
13.0526464,80.177584
13.0582125,80.1946301
13.0581836,80.1894243
13.0551817,80.1896019
13.0550428,80.1894248
13.0543758,80.1891494
13.0539298,80.1888734
13.0674276,80.1804544
13.067445,80.1813296
13.0639529,80.1899187
13.0633449,80.1905846
13.0627622,80.1929771
13.0628249,80.1938672
13.062934,80.1971224
13.0478792,80.1893894
13.0498013,80.1894633
13.0498018,80.1890863
13.0503202,80.1891206
13.0516055,80.1894334
13.0529964,80.1894924
13.0543676,80.1886341
13.0545767,80.1882307
13.0546079,80.1875038
13.0549897,80.1851035
13.0553125,80.1830379
13.0551977,80.1818431
13.0555242,80.1801636
13.0568007,80.1806947
13.057784,80.1809934
13.0604636,80.1812444
13.061665,80.1826699
13.062267,80.1826791
13.0625091,80.1824173
13.0627751,80.1812295
13.0628217,80.1793547
13.0633791,80.1792667
13.0649528,80.179433
13.0497035,80.1886413
13.0508752,80.1884799
13.0507861,80.1869124
13.0506436,80.1849822
13.0500654,80.1804395
13.0502176,80.1804241
13.0495048,80.1851301
13.0471166,80.1854992
13.0448581,80.1858658
13.0441539,80.1820926
13.0466064,80.1817556
13.049785,80.1899253
13.0525699,80.189487
13.0379615,80.1899757
13.0424681,80.1923636
13.042429,80.1897838
13.0369314,80.1897813
13.0368896,80.1893472
13.0365688,80.1892589
13.0389054,80.1840598
13.0391984,80.1884159
13.0395238,80.1900256
13.039865,80.1900262
13.0413302,80.1865154
13.0402551,80.1859381
13.0390822,80.1860447
13.032008,80.2095127
13.0264298,80.2116712
13.0252844,80.2123187
13.0205859,80.2137653
13.0292284,80.2125245
13.0387566,80.1811335
13.0386624,80.1805855
13.0385479,80.1806014
13.0378991,80.1806327
13.037301,80.1776694
13.0371321,80.1767044
13.0366401,80.176723
13.0365743,80.1750471
13.041245,80.1741447
13.0396986,80.1745559
13.0358919,80.1742887
13.0359973,80.1738908
13.0360115,80.1717967
13.0361575,80.1698803
13.0347187,80.1740446
13.038228,80.169423
13.0351962,80.1694047
13.0351574,80.1687342
13.0352578,80.1675073
13.0350757,80.1674716
13.0353218,80.1660341
13.0405324,80.1719058
13.0414488,80.1718402
13.0417251,80.1682321
13.0572505,80.1705735
13.0573108,80.1740085
13.0527547,80.1743301
13.0545516,80.1746265
13.0582556,80.1741544
13.0589352,80.1745951
13.059763,80.1743224
13.0605131,80.1745235
13.0609562,80.1746522
13.0624728,80.1748349
13.0636484,80.1748382
13.0650954,80.174721
13.0654507,80.1732069
13.0651116,80.1773559
13.0580716,80.1779825
13.069554,80.181279
13.0809726,80.1840688
13.0848348,80.1835679
13.0827275,80.1877765
13.0822599,80.1839018
13.0693418,80.2004394
13.0660415,80.1916107
13.0653998,80.189016
13.0661812,80.1987703
13.0692558,80.1948971
13.0606331,80.1958428
13.0619261,80.1928569
13.0613528,80.1942828
13.0609582,80.1938871
13.0607117,80.1933415
13.0606887,80.1923934
13.0606207,80.1907924
13.0610429,80.1891369
13.060655,80.1890976
13.0606686,80.1881884
13.0604188,80.1851409
13.0609752,80.1851812
13.0609646,80.1836645
13.0610654,80.1823721
13.060906,80.1755092
13.0612515,80.1770104
13.0610299,80.1769901
13.0609185,80.1781759
13.0606561,80.1781887
13.0734891,80.1783773
13.0728645,80.1769339
13.1752419,80.2155409
13.1487529,80.2305769
13.1421932,80.2368491
13.1412155,80.2373148
13.1389264,80.2376127
13.1282579,80.2427477
13.1297715,80.2406149
13.1241111,80.277623
13.1290053,80.2463907
13.1315644,80.2525783
13.1341049,80.2536433
13.1363654,80.2552256
13.1365694,80.2555627
13.1364308,80.2573153
13.1145134,80.202904
13.1355444,80.1905679
13.1376016,80.1902585
13.1401647,80.1911259
13.1428746,80.1917598
12.9813431,80.239672
12.9822483,80.23963
12.9821099,80.2398133
12.9835405,80.2313487
12.9838348,80.2308021
12.9849696,80.2309875
12.9855409,80.2308471
12.9857875,80.2286821
12.9860201,80.227654
12.9870692,80.2230567
12.9881142,80.2203267
12.9883431,80.2192208
12.9883073,80.2185055
12.9884057,80.2176869
12.9899355,80.2162177
12.9878045,80.2054838
12.9847007,80.2049754
12.9815938,80.2046298
12.9749736,80.2054594
12.9748983,80.2065688
12.9742498,80.206594
12.9740954,80.2078937
12.9729885,80.2079458
12.9704029,80.2075824
12.9683075,80.2073358
12.9682632,80.2075618
12.9665491,80.2073155
12.9652732,80.2071039
12.9620582,80.2065091
12.982054,80.1959361
12.9839909,80.1970052
12.9922217,80.1988838
12.9929007,80.1993379
12.9935093,80.1998886
12.9950262,80.2029722
12.9951655,80.2030181
12.9947358,80.205017
12.9946468,80.2065443
13.0004791,80.2078061
12.9924453,80.2060226
12.9889661,80.2048546
12.9879339,80.2047748
12.9915007,80.1985794
12.9897433,80.2018045
12.989497,80.2024739
12.9923784,80.1968929
12.9912744,80.1935687
12.9804971,80.1917865
12.9781139,80.1913825
12.9779758,80.1919642
12.9806923,80.190153
12.9807313,80.1882623
12.979285,80.1806277
12.9762829,80.1816124
12.9740158,80.1833697
12.9706646,80.188894
12.9708094,80.1870049
12.9708655,80.1863216
12.9712026,80.182836
12.9759083,80.1832775
12.9780812,80.1830651
12.9802331,80.1828355
12.9805958,80.1828703
12.9805756,80.1838303
12.981526,80.1856494
12.9840125,80.1858489
12.9853843,80.1858684
12.9864229,80.1858113
12.9783679,80.1879228
12.9773596,80.1877653
12.9810102,80.1809317
12.9808749,80.1804301
12.9808601,80.1797631
12.9670161,80.196145
12.9699184,80.1826171
12.975427,80.1911932
12.9796538,80.1835329
